ID,bl41,C8166,CEM A 301,CEM SS,CEM X 174,DAUDI,HSB2,HT1080,IMR90,JURKAT E6.1,Jurkat tag,MT4,RAJI,RAMOS,WI38,gene_names
ENSG00000169432,2,2,3,6,2,1,31,1,13104,61,63,1,1,1,5385,SCN9A
ENSG00000169435,2421,0,0,0,2,2190,0,2,4,0,1,1,555,1463,1,RASSF6
ENSG00000169436,0,2158,0,0,0,4,0,120,0,0,0,83,2,2,1,COL22A1
ENSG00000169439,1,2,0,0,0,0,0,37,2187,0,35,1,1,0,1082,SDC2
ENSG00000169442,1659,18,4,51,51,1004,1982,4,1,158,82,42,1778,1165,0,CD52
ENSG00000169446,272,98,5,257,71,215,131,84,498,756,312,374,391,163,739,MMGT1
ENSG00000169469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPRR1B
ENSG00000169474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPRR1A
ENSG00000169484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR4K14
ENSG00000169488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR4K15
ENSG00000169490,288,128,0,410,15,187,346,160,1824,296,340,248,190,181,1004,TM2D2
ENSG00000169495,31,0,0,2,1,68,23,1,0,5,1,1,10,15,3,HTRA4
ENSG00000169499,6728,157,42,1232,224,3807,2893,924,1213,2605,1085,1215,2627,2778,1143,PLEKHA2
ENSG00000169504,2124,569,52,195,306,2294,2444,4489,19263,2142,1488,642,6937,2474,12676,CLIC4
ENSG00000169507,0,0,1,4,0,0,0,0,2,13,0,10,31,0,1,SLC38A11
ENSG00000169508,149,199,1,94,788,152,178,40,54,224,76,190,2666,289,66,GPR183
ENSG00000169509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CRCT1
ENSG00000169515,1,0,0,94,0,0,1,0,530,1,1,0,0,2,481,CCDC8
ENSG00000169519,800,355,12,413,64,459,492,201,718,616,374,474,496,270,648,METTL15
ENSG00000169548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZNF280A
ENSG00000169550,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,MUC15
ENSG00000169551,0,1,0,0,0,2,0,263,1,7,0,0,1,0,10,CT55
ENSG00000169554,1159,4,5,397,62,135,0,366,2234,8,154,1120,1147,19,3182,ZEB2
ENSG00000169562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GJB1
ENSG00000169564,1307,1131,21,792,569,703,767,594,1572,2143,959,1145,1504,769,2634,PCBP1
ENSG00000169567,3341,2665,99,4608,779,2283,4963,1215,4970,5127,5568,2527,4987,2611,2227,HINT1
ENSG00000169570,96,101,22,226,49,46,124,24,128,446,300,45,135,51,64,DTWD2
ENSG00000169575,189,0,0,0,0,20,0,0,0,6,1,0,0,12,0,VPREB1
ENSG00000169583,9,1,0,6,1,9,15,9,4,15,12,15,7,10,2,CLIC3
ENSG00000169592,675,608,35,1211,118,948,1007,283,1053,1441,1647,905,1425,597,532,INO80E
ENSG00000169594,0,0,0,0,0,0,1,130,3,18,1,0,0,0,105,BNC1
ENSG00000169598,98,81,3,298,22,27,374,45,221,491,585,107,178,147,182,DFFB
ENSG00000169599,194,286,8,158,70,127,192,156,764,257,208,294,161,166,355,NFU1
ENSG00000169604,1,2,6,2,1,0,408,834,3035,825,214,0,1,0,9128,ANTXR1
ENSG00000169605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GKN1
ENSG00000169607,354,216,24,698,169,577,688,234,667,1560,1241,675,645,769,464,CKAP2L
ENSG00000169609,611,415,8,356,54,317,324,217,583,854,620,351,564,376,341,C15orf40
ENSG00000169612,279,456,2,414,53,220,432,163,829,524,673,263,637,286,177,RAMAC
ENSG00000169618,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,PROKR1
ENSG00000169621,150,28,5,83,29,122,251,34,220,319,66,286,215,118,231,APLF
ENSG00000169627,101,122,4,222,10,68,129,81,69,130,169,75,277,104,36,BOLA2
ENSG00000169629,1,155,0,211,37,7,138,39,79,107,80,422,5,16,159,RGPD8
ENSG00000169635,243,143,4,445,36,215,370,76,249,612,291,288,327,217,315,HIC2
ENSG00000169641,790,188,8,804,139,33,1051,1024,3293,1586,470,380,809,231,4085,LUZP1
ENSG00000169660,352,76,4,198,26,352,394,80,142,588,324,312,249,360,214,HEXD
ENSG00000169662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown
ENSG00000169668,2,34,0,0,0,9,0,0,0,4,3,2,0,7,3,BCRP2
ENSG00000169676,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,DRD5
ENSG00000169679,837,812,78,2587,994,1643,4131,512,1097,5153,6174,1758,4024,2157,695,BUB1
ENSG00000169682,7,7,0,15,0,12,17,9,21,24,17,9,18,4,33,SPNS1
ENSG00000169683,159,173,3,649,48,366,813,134,432,881,854,600,537,308,291,LRRC45
ENSG00000169684,196,9,7,150,51,75,333,11,17,493,324,11,203,80,41,CHRNA5
ENSG00000169688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MT1B
ENSG00000169689,569,251,20,1019,44,252,407,150,666,676,1051,432,1582,352,418,CENPX
ENSG00000169692,0,62,0,296,12,40,407,129,516,331,283,199,153,126,489,AGPAT2
ENSG00000169696,602,197,8,363,36,357,284,177,602,498,511,429,468,334,599,ASPSCR1
ENSG00000169704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GP9
ENSG00000169710,4367,1894,79,5144,374,3439,2903,2209,4432,5142,4070,3729,10624,2867,11671,FASN
ENSG00000169714,4605,5440,171,5729,1175,3437,4473,3293,4918,6297,8269,5247,8037,3180,3250,CNBP
ENSG00000169715,0,258,0,582,10,2,0,132,1806,7,2,0,0,0,529,MT1E
ENSG00000169717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ACTRT2
ENSG00000169718,1996,724,18,1549,102,1708,1097,248,1447,2197,2644,1338,1941,1272,822,DUS1L
ENSG00000169727,825,681,19,1318,136,490,875,611,1908,1587,1063,787,1316,642,1409,GPS1
ENSG00000169733,116,89,1,246,7,140,162,173,706,273,199,128,204,96,624,RFNG
ENSG00000169738,614,216,12,535,39,451,424,128,388,490,781,363,678,215,280,DCXR
ENSG00000169740,7,220,5,278,28,0,315,52,480,878,818,35,1,0,373,ZNF32
ENSG00000169744,4,0,0,0,0,5,11,98,701,1,4,0,36,2,973,LDB2
ENSG00000169750,10,40,2,160,4,77,160,59,268,329,769,126,79,52,103,RAC3
ENSG00000169752,131,157,2,80,32,373,116,31,72,206,129,146,683,75,64,NRG4
ENSG00000169756,642,395,9,706,193,506,638,1082,2027,1625,1435,1199,1387,673,1528,LIMS1
ENSG00000169758,74,26,0,27,8,60,17,17,26,8,22,106,48,22,58,TMEM266
ENSG00000169760,1,0,0,1,0,1,0,17,516,0,1,99,0,0,454,NLGN1
ENSG00000169762,1500,140,7,627,42,657,565,166,351,1322,1024,356,214,815,232,TAPT1
ENSG00000169763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRYP3
ENSG00000169764,1623,375,42,1028,293,2012,4440,571,2480,1413,931,1153,1299,1495,1726,UGP2
ENSG00000169777,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,TAS2R1
ENSG00000169783,10,1,0,0,0,1,0,0,0,0,0,0,3,0,0,LINGO1
ENSG00000169789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY
ENSG00000169800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RBMY1F
ENSG00000169807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRY2
ENSG00000169811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RBMY1HP
ENSG00000169813,3741,5431,169,5192,1466,3772,7636,1320,4431,6588,8507,3586,5877,3155,2799,HNRNPF
ENSG00000169814,83,90,1,162,28,41,172,176,458,137,258,111,134,51,284,BTD
ENSG00000169826,359,237,15,254,99,441,320,278,1218,1192,636,383,446,283,1297,CSGALNACT2
ENSG00000169836,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,TACR3
ENSG00000169840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GSX1
ENSG00000169849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSPY14P
ENSG00000169851,1,0,0,1,0,0,102,8,3353,1,7,0,0,0,1607,PCDH7
ENSG00000169855,4,2027,0,21,813,19,494,392,2555,2,202,2174,675,0,3309,ROBO1
ENSG00000169856,0,0,0,0,0,5,0,0,0,7,15,2,0,0,0,ONECUT1
ENSG00000169857,344,108,1,252,44,110,178,119,864,236,319,308,236,149,441,AVEN
ENSG00000169860,0,288,7,31,2,0,555,74,1,156,108,27,0,3,12,P2RY1
ENSG00000169862,5,205,0,1,67,2,5,0,0,0,0,0,6,1,0,CTNND2
ENSG00000169871,1390,248,11,1324,228,1563,1751,1360,2163,2350,1023,1361,1189,1261,2067,TRIM56
ENSG00000169876,1,0,0,0,0,0,0,0,0,0,0,0,2,3,9,MUC17
ENSG00000169877,4,0,0,4,0,0,0,0,0,0,12,0,1,0,0,AHSP
ENSG00000169884,0,139,0,36,0,1,29,2,4,5,62,92,1,2,0,WNT10B
ENSG00000169885,82,21,0,0,0,6,2,1,15,0,22,7,6,7,18,CALML6
ENSG00000169891,21,2,0,1,1,0,2,111,2,6,4,118,8,4,1,REPS2
ENSG00000169894,0,1,0,0,0,0,1,0,0,0,0,0,3,2,2,MUC3A
ENSG00000169895,1277,649,20,738,176,854,919,566,4655,940,1080,991,960,577,2853,SYAP1
ENSG00000169896,0,24,0,5,2,16,4,0,0,2,9,69,234,0,0,ITGAM
ENSG00000169900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,PYDC1
ENSG00000169902,83,136,0,96,3,23,130,505,1554,177,40,265,103,16,1848,TPST1
ENSG00000169903,0,0,0,0,0,0,0,1,13,0,0,0,0,0,9,TM4SF4
ENSG00000169905,1434,1164,37,1684,263,1092,1089,2954,6064,2662,2064,1064,2179,610,6528,TOR1AIP2
ENSG00000169906,6,0,0,0,0,0,1,1,1,0,0,5,1,2,2,S100G
ENSG00000169908,1,1,0,4,1,0,3,3563,6126,7,9,1,3,0,6689,TM4SF1
ENSG00000169914,380,412,13,523,79,590,754,188,623,1255,1015,482,563,262,497,OTUD3
ENSG00000169918,3,2,0,0,0,0,3,0,0,5,3,2,13,4,1,OTUD7A
ENSG00000169919,1006,428,11,946,74,627,1001,318,641,929,562,1235,1146,450,604,GUSB
ENSG00000169925,372,261,12,634,136,54,833,189,784,1588,609,365,306,77,1110,BRD3
ENSG00000169926,184,72,1,970,24,22,368,16,390,329,158,183,457,79,57,KLF13
ENSG00000169933,1,0,0,0,0,0,0,6,116,73,8,77,1,0,158,FRMPD4
ENSG00000169946,3,4,0,48,0,0,0,148,764,8,55,0,119,2,2250,ZFPM2
ENSG00000169951,120,43,0,105,23,56,106,38,74,378,151,97,94,53,107,ZNF764
ENSG00000169953,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,HSFY2
ENSG00000169955,180,88,5,162,29,105,139,28,72,428,273,176,219,96,101,ZNF747
ENSG00000169957,202,197,11,304,38,144,320,332,443,148,110,221,454,111,249,ZNF768
ENSG00000169962,139,35,0,66,1,143,51,69,76,111,63,74,93,141,95,TAS1R3
ENSG00000169964,2,26,0,3,1,5,5,16,11,84,4,8,0,2,4,TMEM42
ENSG00000169967,1921,958,57,1600,345,1788,1723,668,2366,4118,2654,2132,2127,1237,2078,MAP3K2
ENSG00000169972,351,179,8,426,16,162,210,133,432,381,411,198,699,199,300,PUSL1
ENSG00000169976,481,1060,12,777,119,416,676,237,1056,793,938,543,1670,343,564,SF3B5
ENSG00000169981,4,14,0,0,1,4,1,10,8,0,0,22,22,0,2,ZNF35
ENSG00000169989,21,12,0,27,4,25,30,0,2,107,6,55,26,31,1,TIGD4
ENSG00000169991,2,264,2,217,42,0,181,476,515,109,171,471,63,0,375,IFFO2
ENSG00000169992,0,0,0,0,0,0,0,0,11,4,0,0,0,0,6,NLGN2
ENSG00000169994,13,2,6,81,10,0,3093,4,81,9176,19581,3,1,1,135,MYO7B
ENSG00000170004,1805,3394,76,4514,683,3181,5072,2755,10491,6673,9281,2846,6568,836,7830,CHD3
ENSG00000170006,744,154,20,330,46,765,223,471,66,587,579,324,62,438,20,TMEM154
ENSG00000170011,5,0,0,14,0,11,6,3,3,31,24,10,5,2,8,MYRIP
ENSG00000170017,548,869,21,538,127,390,869,1224,21487,995,509,932,2768,570,9839,ALCAM
ENSG00000170027,4188,2113,53,3116,513,2843,2261,1060,4962,4792,2277,2922,7682,2280,4377,YWHAG
ENSG00000170035,484,239,8,619,68,142,8,368,1752,1315,1034,399,157,295,1625,UBE2E3
ENSG00000170037,258,321,14,744,84,711,908,136,910,1635,1713,538,631,236,741,CNTROB
ENSG00000170043,89,90,0,162,46,79,173,192,481,340,131,164,219,61,704,TRAPPC1
ENSG00000170044,0,0,0,0,0,1,0,0,0,0,0,278,3,0,0,ZPLD1
ENSG00000170049,13,8,0,78,2,91,32,19,32,146,99,165,31,16,54,KCNAB3
ENSG00000170054,85,0,0,0,0,160,3,0,2,0,0,0,857,2,0,SERPINA9
ENSG00000170074,1,0,0,8,0,36,3,18,0,11,1,0,2,5,0,FAM153A
ENSG00000170075,30,12,0,14,4,38,56,9,44,48,13,11,42,16,40,GPR37L1
ENSG00000170085,354,20,0,84,14,1,222,44,136,328,143,198,218,216,250,SIMC1
ENSG00000170088,786,312,7,368,66,190,182,332,623,385,481,176,982,253,352,TMEM192
ENSG00000170089,2,0,0,20,0,4,0,9,0,4,24,2,0,0,0,LOC728554
ENSG00000170091,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,NSG2
ENSG00000170092,121,15,0,18,13,107,40,10,25,109,22,108,69,62,142,SPDYE5
ENSG00000170099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SERPINA6
ENSG00000170100,112,153,2,316,31,105,296,216,365,344,443,216,322,42,283,ZNF778
ENSG00000170113,1645,12,19,566,165,247,592,432,571,1560,784,25,502,678,545,NIPA1
ENSG00000170122,51,3,0,9,2,33,2,4,3,4,3,42,13,4,0,FOXD4
ENSG00000170128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,GPR25
ENSG00000170142,1535,959,36,1649,402,1042,1554,773,2322,1729,1671,455,2322,1261,1054,UBE2E1
ENSG00000170144,5597,3008,211,4661,1086,4846,5069,2349,4107,11566,9510,6083,5800,4780,3276,HNRNPA3
ENSG00000170145,734,223,11,546,114,332,552,662,1188,1470,598,556,738,708,2494,SIK2
ENSG00000170152,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000170153,1,0,4,16,0,0,369,6,735,1357,374,204,2,1,558,RNF150
ENSG00000170160,69,126,0,0,0,8,2,0,202,12,6,2,3,303,504,CCDC144A
ENSG00000170161,81,23,2,64,14,228,62,14,18,0,0,7,59,57,16,FAM88B
ENSG00000170162,0,741,0,0,0,3,1,0,0,0,0,0,2,1,0,VGLL2
ENSG00000170165,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,Unknown
ENSG00000170166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOXD4
ENSG00000170175,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,CHRNB1
ENSG00000170178,0,0,0,1,0,0,0,0,0,20,3,0,0,1,0,HOXD12
ENSG00000170180,0,0,0,4,0,1,1,0,3,7,1,1,1,1,2,GYPA
ENSG00000170185,731,541,27,795,101,419,854,314,1317,1627,1068,729,640,582,1091,USP38
ENSG00000170190,0,0,0,1,0,2,17,0,63,2,0,0,0,0,143,SLC16A5
ENSG00000170191,341,26,14,527,57,199,430,181,396,749,546,10,326,238,326,NANP
ENSG00000170209,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,ANKK1
ENSG00000170214,0,4,0,0,0,0,0,0,19,0,0,1,0,0,44,ADRA1B
ENSG00000170222,87,89,4,111,5,125,141,67,149,258,312,91,92,38,103,ADPRM
ENSG00000170231,73,379,1,631,50,10,0,2,1,13,251,3,9,0,0,FABP6
ENSG00000170234,535,221,12,374,99,411,445,223,599,752,576,398,566,305,503,PWWP2A
ENSG00000170236,59,34,0,28,2,33,66,12,80,83,62,76,42,48,88,USP50
ENSG00000170242,2086,1406,59,2523,403,1558,2479,904,6224,3167,2828,2020,1930,989,4742,USP47
ENSG00000170248,2091,858,36,1398,298,1806,1729,1257,3634,3276,2706,2187,2567,1432,3840,PDCD6IP
ENSG00000170255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MRGPRX1
ENSG00000170260,376,72,4,326,23,360,278,97,288,464,318,217,207,165,254,ZNF212
ENSG00000170262,119,113,2,72,14,82,60,58,98,212,195,80,145,82,108,MRAP
ENSG00000170264,193,89,5,112,93,77,298,32,124,425,164,162,355,63,79,FAM161A
ENSG00000170265,741,146,8,575,82,431,563,294,630,708,506,632,482,333,591,ZNF282
ENSG00000170266,186,348,10,517,71,51,427,256,1446,518,385,1088,510,262,1471,GLB1
ENSG00000170270,15,15,0,17,2,3,6,4,6,16,26,6,36,4,0,GON7
ENSG00000170271,437,97,3,167,35,334,373,71,226,571,222,157,254,229,420,FAXDC2
ENSG00000170275,100,116,12,522,90,185,538,1347,2819,744,363,1604,430,105,3653,CRTAP
ENSG00000170276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,HSPB2
ENSG00000170279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7orf33
ENSG00000170289,35,1,0,10,5,0,8,0,3,12,5,3,6,18,3,CNGB3
ENSG00000170290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SLN
ENSG00000170291,202,494,20,701,97,413,703,225,567,1133,1265,486,752,182,349,ELP5
ENSG00000170293,0,0,0,0,0,0,34,34,0,32,29,15,28,3,0,CMTM8
ENSG00000170296,21,25,0,54,6,18,77,34,231,124,77,47,83,11,158,GABARAP
ENSG00000170298,0,0,0,1,0,0,10,0,0,30,1,0,0,0,0,LGALS9B
ENSG00000170310,112,199,8,440,102,204,511,165,659,521,353,183,582,81,502,STX8
ENSG00000170312,1368,1779,107,3099,623,2190,3205,445,1348,4528,5737,1898,3043,2366,467,CDK1
ENSG00000170315,3333,8625,254,9904,1358,4006,10557,2858,22176,8104,43,5541,11943,2201,8049,UBB
ENSG00000170322,825,555,6,688,83,832,514,220,851,1531,1013,759,1138,509,972,NFRKB
ENSG00000170323,0,0,0,0,1,0,0,1,78,0,0,0,0,0,10,FABP4
ENSG00000170324,0,77,0,0,2,2,0,3,1,1,0,4401,15,3,0,FRMPD2
ENSG00000170325,1830,117,2,243,62,820,308,159,369,472,351,286,536,1601,481,PRDM10
ENSG00000170340,237,589,33,728,286,285,1878,215,383,828,460,1930,386,233,263,B3GNT2
ENSG00000170345,119,160,2,24,3,13,629,105,7812,81,37,752,163,1,12804,FOS
ENSG00000170348,2298,1178,77,2742,379,1672,2751,1885,6363,5942,7165,2508,3597,1102,5114,TMED10
ENSG00000170356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR2A20P
ENSG00000170364,323,257,6,334,40,198,288,24,260,574,453,334,402,168,200,SETMAR
ENSG00000170365,576,0,0,105,23,41,94,125,165,303,166,124,3,473,473,SMAD1
ENSG00000170367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CST5
ENSG00000170369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CST2
ENSG00000170370,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,EMX2
ENSG00000170373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,CST1
ENSG00000170374,16,0,0,3,0,10,1,0,0,16,11,4,2,3,2,SP7
ENSG00000170379,0,8,0,8,2,0,92,63,40,30,21,247,15,23,66,TCAF2
ENSG00000170381,0,0,0,0,0,18,0,0,61,0,0,0,2,0,52,SEMA3E
ENSG00000170382,10,3,0,1,0,7,2,0,0,22,0,0,0,6,2,LRRN2
ENSG00000170385,371,445,12,359,130,118,651,221,1242,486,313,616,609,149,1621,SLC30A1
ENSG00000170390,5,4,0,1,1,3,13,19,645,190,73,1,3,5,636,DCLK2
ENSG00000170396,504,17,0,0,6,572,0,0,263,0,1,1,316,300,391,ZNF804A
ENSG00000170409,90,0,0,1,0,6,2,2,2,12,1,4,7,0,11,Unknown
ENSG00000170412,0,0,0,1,0,0,97,0,0,0,5,0,0,0,0,GPRC5C
ENSG00000170417,71,19,0,136,17,105,39,28,42,201,217,65,185,110,30,TMEM182
ENSG00000170419,0,9,0,0,0,0,0,0,0,0,0,28,1,0,0,VSTM2A
ENSG00000170421,0,5,0,7,0,0,2,1486,600,1,79,2,0,1,300,KRT8
ENSG00000170423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,KRT78
ENSG00000170425,4,3,4,1,15,15,116,83,172,188,156,3,83,4,397,ADORA2B
ENSG00000170426,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,SDR9C7
ENSG00000170430,77,131,18,544,43,144,316,35,519,819,703,1,195,163,136,MGMT
ENSG00000170439,1,1,0,0,0,40,2,8,11,1,2,0,0,10,3,METTL7B
ENSG00000170442,0,168,0,0,3,1,185,230,2,1,0,336,3,1,0,KRT86
ENSG00000170445,1337,1511,55,1279,431,1091,1913,975,3432,1654,2371,1148,2248,775,2004,HARS1
ENSG00000170448,508,273,20,407,55,132,377,344,761,767,558,458,565,385,497,NFXL1
ENSG00000170454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KRT75
ENSG00000170456,525,29,0,66,16,448,43,326,440,251,86,14,474,461,786,DENND5B
ENSG00000170458,0,2,0,5,0,0,1,0,6,9,2,1,0,0,15,CD14
ENSG00000170464,113,187,4,72,42,99,74,196,608,341,159,450,165,32,570,DNAJC18
ENSG00000170465,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,KRT6C
ENSG00000170468,145,186,12,461,153,271,436,1,415,590,59,237,544,234,228,RIOX1
ENSG00000170469,170,25,2,74,14,111,71,35,43,188,113,28,148,112,52,SPATA24
ENSG00000170471,1215,599,30,1567,285,1062,1214,820,2523,3001,1761,1633,1123,911,2856,RALGAPB
ENSG00000170473,351,286,6,335,140,293,397,50,438,322,264,369,509,168,319,PYM1
ENSG00000170476,3126,81,17,1826,166,2847,174,8,8,2686,2547,8,2830,2370,2,MZB1
ENSG00000170477,0,0,0,0,0,0,17,7,13,0,0,0,0,0,0,KRT4
ENSG00000170482,543,7,1,77,11,118,30,19,33,216,122,8,42,110,41,SLC23A1
ENSG00000170484,0,0,0,14,0,0,157,0,0,2,0,0,0,0,0,KRT74
ENSG00000170485,1,13,0,0,0,0,7,861,254,368,48,10,2,1,595,NPAS2
ENSG00000170486,1,2,0,286,0,1,3489,0,0,27,2,1,2,0,0,KRT72
ENSG00000170498,0,0,0,0,0,0,0,0,83,0,0,0,0,0,60,KISS1
ENSG00000170500,1,10,0,0,0,1,196,16,11,282,28,153,0,0,10,LONRF2
ENSG00000170502,340,212,7,290,64,212,141,185,762,141,153,98,317,131,564,NUDT9
ENSG00000170509,0,0,1,1,0,0,1,0,0,29,11,0,0,0,1,HSD17B13
ENSG00000170515,3097,1672,95,2549,1241,1824,2398,773,1526,2702,3989,2265,4113,2149,1124,PA2G4
ENSG00000170516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COX7B2
ENSG00000170522,2778,3,21,1004,157,11,1000,283,1126,226,388,117,2132,442,956,ELOVL6
ENSG00000170523,1,0,0,0,0,0,2,9,0,2,9,12,0,0,0,KRT83
ENSG00000170525,1178,268,28,877,109,759,2250,741,1973,1658,750,426,2238,536,1788,PFKFB3
ENSG00000170537,2,2,0,0,0,0,19,160,12,60,76,2,2,1,58,TMC7
ENSG00000170540,1095,807,40,1865,242,1327,3643,726,2523,2753,2890,1520,2649,1380,1548,ARL6IP1
ENSG00000170542,251,77,1,83,10,1306,7,3,115,77,56,76,934,812,259,SERPINB9
ENSG00000170545,16,9,1,54,14,9,272,139,251,113,63,26,7,14,227,SMAGP
ENSG00000170549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRX1
ENSG00000170558,3,24,5,759,0,0,83,1291,3411,954,717,237,0,3,955,CDH2
ENSG00000170561,0,0,0,0,0,0,0,38,3,0,0,0,1,0,3,IRX2
ENSG00000170571,2209,1109,122,3071,793,1992,2377,422,203,3201,2897,220,1704,1641,25,EMB
ENSG00000170577,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,SIX2
ENSG00000170579,33,63,0,1,19,37,0,1,0,3,8,320,0,8,4,DLGAP1
ENSG00000170581,696,286,9,514,133,862,826,571,4665,835,701,961,855,1120,7404,STAT2
ENSG00000170584,523,507,23,771,144,581,935,301,662,1212,1553,652,1157,555,476,NUDCD2
ENSG00000170604,241,189,7,847,64,170,249,181,383,734,653,215,545,153,245,IRF2BP1
ENSG00000170605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OR9K2
ENSG00000170606,4974,4841,112,5436,1519,3446,3545,2091,8452,5130,8155,2152,10629,2764,5691,HSPA4
ENSG00000170608,0,2,0,0,0,0,0,0,0,6,40,0,0,1,0,FOXA3
ENSG00000170613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GARIN3
ENSG00000170615,7,0,0,0,0,9,0,1,3,6,5,10,7,4,13,SLC26A5
ENSG00000170619,405,560,9,306,44,269,399,257,641,382,281,325,640,207,491,COMMD5
ENSG00000170624,54,6,0,0,6,33,1,0,1934,8,5,0,2,3,2028,SGCD
ENSG00000170627,0,4,46,1749,319,332,1109,2,0,7,85,2,2,251,1,GTSF1
ENSG00000170629,107,29,5,745,39,645,107,3,39,1079,501,281,26,477,31,DPY19L2P2
ENSG00000170631,312,146,7,157,9,156,140,68,200,211,148,140,158,74,249,ZNF16
ENSG00000170632,318,141,2,351,28,516,244,100,243,387,300,188,333,150,129,ARMC10
ENSG00000170633,989,737,23,1010,272,934,1372,311,1244,1604,1387,1476,1396,1012,880,RNF34
ENSG00000170634,130,45,4,72,18,194,78,29,193,128,151,58,144,114,150,ACYP2
ENSG00000170638,2144,518,5,762,98,548,880,296,582,1188,1472,642,1468,1502,490,TRABD
ENSG00000170647,21,13,0,10,1,1,9,15,69,46,14,17,0,0,54,Unknown
ENSG00000170653,312,46,2,131,28,254,186,66,397,592,249,291,244,175,1070,ATF7
ENSG00000170667,2,0,0,4,0,10,1,1,12,1,5,1,6,11,0,RASA4B
ENSG00000170677,0,110,5,247,33,0,216,284,1690,527,305,290,0,1,961,SOCS6
ENSG00000170681,23,0,0,13,0,7,30,15,104,119,28,31,138,2,61,CAVIN4
ENSG00000170683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR10A3
ENSG00000170684,278,16,0,16,3,61,0,0,0,4,0,9,116,51,7,ZNF296
ENSG00000170688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000170689,0,16,0,0,0,0,85,137,1,0,7,72,0,0,1,HOXB9
ENSG00000170703,0,0,0,3,1,0,1,10,0,7,0,6,3,1,1,TTLL6
ENSG00000170734,953,581,8,372,85,839,561,352,1175,1019,645,898,673,996,937,POLH
ENSG00000170743,15,0,0,0,0,1,1,3,0,0,1,14,164,5,0,SYT9
ENSG00000170745,0,0,0,0,0,1,0,37,164,11,17,0,2,0,2,KCNS3
ENSG00000170748,2,2,0,0,1,8,0,0,0,0,0,3,1,20,0,RBMXL2
ENSG00000170759,2710,2334,145,3904,702,2639,4277,2355,13203,6126,5833,2203,9459,2841,8194,KIF5B
ENSG00000170775,0,0,0,1,0,0,0,0,1009,2,2,0,1,1,1190,GPR37
ENSG00000170776,4609,1287,39,1338,879,4742,2556,2559,3765,2861,1995,4252,5240,4713,4488,AKAP13
